  TIME                                    , SERIAL                                   , DATETIME 
2386.00,45757.42,2025-04-10 10:00
2386.25,45757.43,2025-04-10 10:15
2386.50,45757.44,2025-04-10 10:30
2386.75,45757.45,2025-04-10 10:45
2387.00,45757.46,2025-04-10 11:00
2387.25,45757.47,2025-04-10 11:15
2387.50,45757.48,2025-04-10 11:30
2387.75,45757.49,2025-04-10 11:45
2388.00,45757.50,2025-04-10 12:00
2388.25,45757.51,2025-04-10 12:15
2388.50,45757.52,2025-04-10 12:30
2388.75,45757.53,2025-04-10 12:45
2389.00,45757.54,2025-04-10 13:00
2389.25,45757.55,2025-04-10 13:15
2389.50,45757.56,2025-04-10 13:30
2389.75,45757.57,2025-04-10 13:45
2390.00,45757.58,2025-04-10 14:00
2390.25,45757.59,2025-04-10 14:15
2390.50,45757.60,2025-04-10 14:30
2390.75,45757.61,2025-04-10 14:45
2391.00,45757.63,2025-04-10 15:00
2391.25,45757.64,2025-04-10 15:15
2391.50,45757.65,2025-04-10 15:30
2391.75,45757.66,2025-04-10 15:45
2392.00,45757.67,2025-04-10 16:00
2392.25,45757.68,2025-04-10 16:15
2392.50,45757.69,2025-04-10 16:30
2392.75,45757.70,2025-04-10 16:45
2393.00,45757.71,2025-04-10 17:00
2393.25,45757.72,2025-04-10 17:15
2393.50,45757.73,2025-04-10 17:30
2393.75,45757.74,2025-04-10 17:45
2394.00,45757.75,2025-04-10 18:00
2394.25,45757.76,2025-04-10 18:15
2394.50,45757.77,2025-04-10 18:30
2394.75,45757.78,2025-04-10 18:45
2395.00,45757.79,2025-04-10 19:00
2395.25,45757.80,2025-04-10 19:15
2395.50,45757.81,2025-04-10 19:30
2395.75,45757.82,2025-04-10 19:45
2396.00,45757.83,2025-04-10 20:00
2396.25,45757.84,2025-04-10 20:15
2396.50,45757.85,2025-04-10 20:30
2396.75,45757.86,2025-04-10 20:45
2397.00,45757.88,2025-04-10 21:00
2397.25,45757.89,2025-04-10 21:15
2397.50,45757.90,2025-04-10 21:30
2397.75,45757.91,2025-04-10 21:45
2398.00,45757.92,2025-04-10 22:00
2398.25,45757.93,2025-04-10 22:15
2398.50,45757.94,2025-04-10 22:30
2398.75,45757.95,2025-04-10 22:45
2399.00,45757.96,2025-04-10 23:00
2399.25,45757.97,2025-04-10 23:15
2399.50,45757.98,2025-04-10 23:30
2399.75,45757.99,2025-04-10 23:45
2400.00,45758.00,2025-04-11 0:00
2400.25,45758.01,2025-04-11 0:15
2400.50,45758.02,2025-04-11 0:30
2400.75,45758.03,2025-04-11 0:45
2401.00,45758.04,2025-04-11 1:00
2401.25,45758.05,2025-04-11 1:15
2401.50,45758.06,2025-04-11 1:30
2401.75,45758.07,2025-04-11 1:45
2402.00,45758.08,2025-04-11 2:00
2402.25,45758.09,2025-04-11 2:15
2402.50,45758.10,2025-04-11 2:30
2402.75,45758.11,2025-04-11 2:45
2403.00,45758.13,2025-04-11 3:00
2403.25,45758.14,2025-04-11 3:15
2403.50,45758.15,2025-04-11 3:30
2403.75,45758.16,2025-04-11 3:45
2404.00,45758.17,2025-04-11 4:00
2404.25,45758.18,2025-04-11 4:15
2404.50,45758.19,2025-04-11 4:30
2404.75,45758.20,2025-04-11 4:45
2405.00,45758.21,2025-04-11 5:00
2405.25,45758.22,2025-04-11 5:15
2405.50,45758.23,2025-04-11 5:30
2405.75,45758.24,2025-04-11 5:45
2406.00,45758.25,2025-04-11 6:00
2406.25,45758.26,2025-04-11 6:15
2406.50,45758.27,2025-04-11 6:30
2406.75,45758.28,2025-04-11 6:45
2407.00,45758.29,2025-04-11 7:00
2407.25,45758.30,2025-04-11 7:15
2407.50,45758.31,2025-04-11 7:30
2407.75,45758.32,2025-04-11 7:45
2408.00,45758.33,2025-04-11 8:00
2408.25,45758.34,2025-04-11 8:15
2408.50,45758.35,2025-04-11 8:30
2408.75,45758.36,2025-04-11 8:45
2409.00,45758.38,2025-04-11 9:00
2409.25,45758.39,2025-04-11 9:15
2409.50,45758.40,2025-04-11 9:30
2409.75,45758.41,2025-04-11 9:45
2410.00,45758.42,2025-04-11 10:00
2410.25,45758.43,2025-04-11 10:15
2410.50,45758.44,2025-04-11 10:30
2410.75,45758.45,2025-04-11 10:45
2411.00,45758.46,2025-04-11 11:00
2411.25,45758.47,2025-04-11 11:15
2411.50,45758.48,2025-04-11 11:30
2411.75,45758.49,2025-04-11 11:45
2412.00,45758.50,2025-04-11 12:00
2412.25,45758.51,2025-04-11 12:15
2412.50,45758.52,2025-04-11 12:30
2412.75,45758.53,2025-04-11 12:45
2413.00,45758.54,2025-04-11 13:00
2413.25,45758.55,2025-04-11 13:15
2413.50,45758.56,2025-04-11 13:30
2413.75,45758.57,2025-04-11 13:45
2414.00,45758.58,2025-04-11 14:00
2414.25,45758.59,2025-04-11 14:15
2414.50,45758.60,2025-04-11 14:30
2414.75,45758.61,2025-04-11 14:45
2415.00,45758.63,2025-04-11 15:00
2415.25,45758.64,2025-04-11 15:15
2415.50,45758.65,2025-04-11 15:30
2415.75,45758.66,2025-04-11 15:45
2416.00,45758.67,2025-04-11 16:00
2416.25,45758.68,2025-04-11 16:15
2416.50,45758.69,2025-04-11 16:30
2416.75,45758.70,2025-04-11 16:45
2417.00,45758.71,2025-04-11 17:00
2417.25,45758.72,2025-04-11 17:15
2417.50,45758.73,2025-04-11 17:30
2417.75,45758.74,2025-04-11 17:45
2418.00,45758.75,2025-04-11 18:00
2418.25,45758.76,2025-04-11 18:15
2418.50,45758.77,2025-04-11 18:30
2418.75,45758.78,2025-04-11 18:45
2419.00,45758.79,2025-04-11 19:00
2419.25,45758.80,2025-04-11 19:15
2419.50,45758.81,2025-04-11 19:30
2419.75,45758.82,2025-04-11 19:45
2420.00,45758.83,2025-04-11 20:00
2420.25,45758.84,2025-04-11 20:15
2420.50,45758.85,2025-04-11 20:30
2420.75,45758.86,2025-04-11 20:45
2421.00,45758.88,2025-04-11 21:00
2421.25,45758.89,2025-04-11 21:15
2421.50,45758.90,2025-04-11 21:30
2421.75,45758.91,2025-04-11 21:45
2422.00,45758.92,2025-04-11 22:00
2422.25,45758.93,2025-04-11 22:15
2422.50,45758.94,2025-04-11 22:30
2422.75,45758.95,2025-04-11 22:45
2423.00,45758.96,2025-04-11 23:00
2423.25,45758.97,2025-04-11 23:15
2423.50,45758.98,2025-04-11 23:30
2423.75,45758.99,2025-04-11 23:45
2424.00,45759.00,2025-04-12 0:00
2424.25,45759.01,2025-04-12 0:15
2424.50,45759.02,2025-04-12 0:30
2424.75,45759.03,2025-04-12 0:45
2425.00,45759.04,2025-04-12 1:00
2425.25,45759.05,2025-04-12 1:15
2425.50,45759.06,2025-04-12 1:30
2425.75,45759.07,2025-04-12 1:45
2426.00,45759.08,2025-04-12 2:00
2426.25,45759.09,2025-04-12 2:15
2426.50,45759.10,2025-04-12 2:30
2426.75,45759.11,2025-04-12 2:45
2427.00,45759.13,2025-04-12 3:00
2427.25,45759.14,2025-04-12 3:15
2427.50,45759.15,2025-04-12 3:30
2427.75,45759.16,2025-04-12 3:45
2428.00,45759.17,2025-04-12 4:00
2428.25,45759.18,2025-04-12 4:15
2428.50,45759.19,2025-04-12 4:30
2428.75,45759.20,2025-04-12 4:45
2429.00,45759.21,2025-04-12 5:00
2429.25,45759.22,2025-04-12 5:15
2429.50,45759.23,2025-04-12 5:30
2429.75,45759.24,2025-04-12 5:45
2430.00,45759.25,2025-04-12 6:00
2430.25,45759.26,2025-04-12 6:15
2430.50,45759.27,2025-04-12 6:30
2430.75,45759.28,2025-04-12 6:45
2431.00,45759.29,2025-04-12 7:00
2431.25,45759.30,2025-04-12 7:15
2431.50,45759.31,2025-04-12 7:30
2431.75,45759.32,2025-04-12 7:45
2432.00,45759.33,2025-04-12 8:00
2432.25,45759.34,2025-04-12 8:15
2432.50,45759.35,2025-04-12 8:30
2432.75,45759.36,2025-04-12 8:45
2433.00,45759.38,2025-04-12 9:00
2433.25,45759.39,2025-04-12 9:15
2433.50,45759.40,2025-04-12 9:30
2433.75,45759.41,2025-04-12 9:45
2434.00,45759.42,2025-04-12 10:00
2434.25,45759.43,2025-04-12 10:15
2434.50,45759.44,2025-04-12 10:30
2434.75,45759.45,2025-04-12 10:45
2435.00,45759.46,2025-04-12 11:00
2435.25,45759.47,2025-04-12 11:15
2435.50,45759.48,2025-04-12 11:30
2435.75,45759.49,2025-04-12 11:45
2436.00,45759.50,2025-04-12 12:00
2436.25,45759.51,2025-04-12 12:15
2436.50,45759.52,2025-04-12 12:30
2436.75,45759.53,2025-04-12 12:45
2437.00,45759.54,2025-04-12 13:00
2437.25,45759.55,2025-04-12 13:15
2437.50,45759.56,2025-04-12 13:30
2437.75,45759.57,2025-04-12 13:45
2438.00,45759.58,2025-04-12 14:00
2438.25,45759.59,2025-04-12 14:15
2438.50,45759.60,2025-04-12 14:30
2438.75,45759.61,2025-04-12 14:45
2439.00,45759.63,2025-04-12 15:00
2439.25,45759.64,2025-04-12 15:15
2439.50,45759.65,2025-04-12 15:30
2439.75,45759.66,2025-04-12 15:45
2440.00,45759.67,2025-04-12 16:00
2440.25,45759.68,2025-04-12 16:15
2440.50,45759.69,2025-04-12 16:30
2440.75,45759.70,2025-04-12 16:45
2441.00,45759.71,2025-04-12 17:00
2441.25,45759.72,2025-04-12 17:15
2441.50,45759.73,2025-04-12 17:30
2441.75,45759.74,2025-04-12 17:45
2442.00,45759.75,2025-04-12 18:00
2442.25,45759.76,2025-04-12 18:15
2442.50,45759.77,2025-04-12 18:30
2442.75,45759.78,2025-04-12 18:45
2443.00,45759.79,2025-04-12 19:00
2443.25,45759.80,2025-04-12 19:15
2443.50,45759.81,2025-04-12 19:30
2443.75,45759.82,2025-04-12 19:45
2444.00,45759.83,2025-04-12 20:00
2444.25,45759.84,2025-04-12 20:15
2444.50,45759.85,2025-04-12 20:30
2444.75,45759.86,2025-04-12 20:45
2445.00,45759.88,2025-04-12 21:00
2445.25,45759.89,2025-04-12 21:15
2445.50,45759.90,2025-04-12 21:30
2445.75,45759.91,2025-04-12 21:45
2446.00,45759.92,2025-04-12 22:00
2446.25,45759.93,2025-04-12 22:15
2446.50,45759.94,2025-04-12 22:30
2446.75,45759.95,2025-04-12 22:45
2447.00,45759.96,2025-04-12 23:00
2447.25,45759.97,2025-04-12 23:15
2447.50,45759.98,2025-04-12 23:30
2447.75,45759.99,2025-04-12 23:45
2448.00,45760.00,2025-04-13 0:00
2448.25,45760.01,2025-04-13 0:15
2448.50,45760.02,2025-04-13 0:30
2448.75,45760.03,2025-04-13 0:45
2449.00,45760.04,2025-04-13 1:00
2449.25,45760.05,2025-04-13 1:15
2449.50,45760.06,2025-04-13 1:30
2449.75,45760.07,2025-04-13 1:45
2450.00,45760.08,2025-04-13 2:00
2450.25,45760.09,2025-04-13 2:15
2450.50,45760.10,2025-04-13 2:30
2450.75,45760.11,2025-04-13 2:45
2451.00,45760.13,2025-04-13 3:00
2451.25,45760.14,2025-04-13 3:15
2451.50,45760.15,2025-04-13 3:30
2451.75,45760.16,2025-04-13 3:45
2452.00,45760.17,2025-04-13 4:00
2452.25,45760.18,2025-04-13 4:15
2452.50,45760.19,2025-04-13 4:30
2452.75,45760.20,2025-04-13 4:45
2453.00,45760.21,2025-04-13 5:00
2453.25,45760.22,2025-04-13 5:15
2453.50,45760.23,2025-04-13 5:30
2453.75,45760.24,2025-04-13 5:45
2454.00,45760.25,2025-04-13 6:00
2454.25,45760.26,2025-04-13 6:15
2454.50,45760.27,2025-04-13 6:30
2454.75,45760.28,2025-04-13 6:45
2455.00,45760.29,2025-04-13 7:00
2455.25,45760.30,2025-04-13 7:15
2455.50,45760.31,2025-04-13 7:30
2455.75,45760.32,2025-04-13 7:45
2456.00,45760.33,2025-04-13 8:00
2456.25,45760.34,2025-04-13 8:15
2456.50,45760.35,2025-04-13 8:30
2456.75,45760.36,2025-04-13 8:45
2457.00,45760.38,2025-04-13 9:00
2457.25,45760.39,2025-04-13 9:15
2457.50,45760.40,2025-04-13 9:30
2457.75,45760.41,2025-04-13 9:45
2458.00,45760.42,2025-04-13 10:00
2458.25,45760.43,2025-04-13 10:15
2458.50,45760.44,2025-04-13 10:30
2458.75,45760.45,2025-04-13 10:45
2459.00,45760.46,2025-04-13 11:00
2459.25,45760.47,2025-04-13 11:15
2459.50,45760.48,2025-04-13 11:30
2459.75,45760.49,2025-04-13 11:45
2460.00,45760.50,2025-04-13 12:00
2460.25,45760.51,2025-04-13 12:15
2460.50,45760.52,2025-04-13 12:30
2460.75,45760.53,2025-04-13 12:45
2461.00,45760.54,2025-04-13 13:00
2461.25,45760.55,2025-04-13 13:15
2461.50,45760.56,2025-04-13 13:30
2461.75,45760.57,2025-04-13 13:45
2462.00,45760.58,2025-04-13 14:00
2462.25,45760.59,2025-04-13 14:15
2462.50,45760.60,2025-04-13 14:30
2462.75,45760.61,2025-04-13 14:45
2463.00,45760.63,2025-04-13 15:00
2463.25,45760.64,2025-04-13 15:15
2463.50,45760.65,2025-04-13 15:30
2463.75,45760.66,2025-04-13 15:45
2464.00,45760.67,2025-04-13 16:00
2464.25,45760.68,2025-04-13 16:15
2464.50,45760.69,2025-04-13 16:30
2464.75,45760.70,2025-04-13 16:45
2465.00,45760.71,2025-04-13 17:00
2465.25,45760.72,2025-04-13 17:15
2465.50,45760.73,2025-04-13 17:30
2465.75,45760.74,2025-04-13 17:45
2466.00,45760.75,2025-04-13 18:00
2466.25,45760.76,2025-04-13 18:15
2466.50,45760.77,2025-04-13 18:30
2466.75,45760.78,2025-04-13 18:45
2467.00,45760.79,2025-04-13 19:00
2467.25,45760.80,2025-04-13 19:15
2467.50,45760.81,2025-04-13 19:30
2467.75,45760.82,2025-04-13 19:45
2468.00,45760.83,2025-04-13 20:00
2468.25,45760.84,2025-04-13 20:15
2468.50,45760.85,2025-04-13 20:30
2468.75,45760.86,2025-04-13 20:45
2469.00,45760.88,2025-04-13 21:00
2469.25,45760.89,2025-04-13 21:15
2469.50,45760.90,2025-04-13 21:30
2469.75,45760.91,2025-04-13 21:45
2470.00,45760.92,2025-04-13 22:00
2470.25,45760.93,2025-04-13 22:15
2470.50,45760.94,2025-04-13 22:30
2470.75,45760.95,2025-04-13 22:45
2471.00,45760.96,2025-04-13 23:00
2471.25,45760.97,2025-04-13 23:15
2471.50,45760.98,2025-04-13 23:30
2471.75,45760.99,2025-04-13 23:45
2472.00,45761.00,2025-04-14 0:00
2472.25,45761.01,2025-04-14 0:15
2472.50,45761.02,2025-04-14 0:30
2472.75,45761.03,2025-04-14 0:45
2473.00,45761.04,2025-04-14 1:00
2473.25,45761.05,2025-04-14 1:15
2473.50,45761.06,2025-04-14 1:30
2473.75,45761.07,2025-04-14 1:45
2474.00,45761.08,2025-04-14 2:00
2474.25,45761.09,2025-04-14 2:15
2474.50,45761.10,2025-04-14 2:30
2474.75,45761.11,2025-04-14 2:45
2475.00,45761.13,2025-04-14 3:00
2475.25,45761.14,2025-04-14 3:15
2475.50,45761.15,2025-04-14 3:30
2475.75,45761.16,2025-04-14 3:45
2476.00,45761.17,2025-04-14 4:00
2476.25,45761.18,2025-04-14 4:15
2476.50,45761.19,2025-04-14 4:30
2476.75,45761.20,2025-04-14 4:45
2477.00,45761.21,2025-04-14 5:00
2477.25,45761.22,2025-04-14 5:15
2477.50,45761.23,2025-04-14 5:30
2477.75,45761.24,2025-04-14 5:45
2478.00,45761.25,2025-04-14 6:00
2478.25,45761.26,2025-04-14 6:15
2478.50,45761.27,2025-04-14 6:30
2478.75,45761.28,2025-04-14 6:45
2479.00,45761.29,2025-04-14 7:00
2479.25,45761.30,2025-04-14 7:15
2479.50,45761.31,2025-04-14 7:30
2479.75,45761.32,2025-04-14 7:45
2480.00,45761.33,2025-04-14 8:00
2480.25,45761.34,2025-04-14 8:15
2480.50,45761.35,2025-04-14 8:30
2480.75,45761.36,2025-04-14 8:45
2481.00,45761.38,2025-04-14 9:00
2481.25,45761.39,2025-04-14 9:15
2481.50,45761.40,2025-04-14 9:30
2481.75,45761.41,2025-04-14 9:45
2482.00,45761.42,2025-04-14 10:00
2482.25,45761.43,2025-04-14 10:15
2482.50,45761.44,2025-04-14 10:30
2482.75,45761.45,2025-04-14 10:45
2483.00,45761.46,2025-04-14 11:00
2483.25,45761.47,2025-04-14 11:15
2483.50,45761.48,2025-04-14 11:30
2483.75,45761.49,2025-04-14 11:45
2484.00,45761.50,2025-04-14 12:00
2484.25,45761.51,2025-04-14 12:15
2484.50,45761.52,2025-04-14 12:30
2484.75,45761.53,2025-04-14 12:45
2485.00,45761.54,2025-04-14 13:00
2485.25,45761.55,2025-04-14 13:15
2485.50,45761.56,2025-04-14 13:30
2485.75,45761.57,2025-04-14 13:45
2486.00,45761.58,2025-04-14 14:00
2486.25,45761.59,2025-04-14 14:15
2486.50,45761.60,2025-04-14 14:30
2486.75,45761.61,2025-04-14 14:45
2487.00,45761.63,2025-04-14 15:00
2487.25,45761.64,2025-04-14 15:15
2487.50,45761.65,2025-04-14 15:30
2487.75,45761.66,2025-04-14 15:45
2488.00,45761.67,2025-04-14 16:00
2488.25,45761.68,2025-04-14 16:15
2488.50,45761.69,2025-04-14 16:30
2488.75,45761.70,2025-04-14 16:45
2489.00,45761.71,2025-04-14 17:00
2489.25,45761.72,2025-04-14 17:15
2489.50,45761.73,2025-04-14 17:30
2489.75,45761.74,2025-04-14 17:45
2490.00,45761.75,2025-04-14 18:00
2490.25,45761.76,2025-04-14 18:15
2490.50,45761.77,2025-04-14 18:30
2490.75,45761.78,2025-04-14 18:45
2491.00,45761.79,2025-04-14 19:00
2491.25,45761.80,2025-04-14 19:15
2491.50,45761.81,2025-04-14 19:30
2491.75,45761.82,2025-04-14 19:45
2492.00,45761.83,2025-04-14 20:00
2492.25,45761.84,2025-04-14 20:15
2492.50,45761.85,2025-04-14 20:30
2492.75,45761.86,2025-04-14 20:45
2493.00,45761.88,2025-04-14 21:00
2493.25,45761.89,2025-04-14 21:15
2493.50,45761.90,2025-04-14 21:30
2493.75,45761.91,2025-04-14 21:45
2494.00,45761.92,2025-04-14 22:00
2494.25,45761.93,2025-04-14 22:15
2494.50,45761.94,2025-04-14 22:30
2494.75,45761.95,2025-04-14 22:45
2495.00,45761.96,2025-04-14 23:00
2495.25,45761.97,2025-04-14 23:15
2495.50,45761.98,2025-04-14 23:30
2495.75,45761.99,2025-04-14 23:45
2496.00,45762.00,2025-04-15 0:00
2496.25,45762.01,2025-04-15 0:15
2496.50,45762.02,2025-04-15 0:30
2496.75,45762.03,2025-04-15 0:45
2497.00,45762.04,2025-04-15 1:00
2497.25,45762.05,2025-04-15 1:15
2497.50,45762.06,2025-04-15 1:30
2497.75,45762.07,2025-04-15 1:45
2498.00,45762.08,2025-04-15 2:00
2498.25,45762.09,2025-04-15 2:15
2498.50,45762.10,2025-04-15 2:30
2498.75,45762.11,2025-04-15 2:45
2499.00,45762.13,2025-04-15 3:00
2499.25,45762.14,2025-04-15 3:15
2499.50,45762.15,2025-04-15 3:30
2499.75,45762.16,2025-04-15 3:45
2500.00,45762.17,2025-04-15 4:00
2500.25,45762.18,2025-04-15 4:15
2500.50,45762.19,2025-04-15 4:30
2500.75,45762.20,2025-04-15 4:45
2501.00,45762.21,2025-04-15 5:00
2501.25,45762.22,2025-04-15 5:15
2501.50,45762.23,2025-04-15 5:30
2501.75,45762.24,2025-04-15 5:45
2502.00,45762.25,2025-04-15 6:00
2502.25,45762.26,2025-04-15 6:15
2502.50,45762.27,2025-04-15 6:30
2502.75,45762.28,2025-04-15 6:45
2503.00,45762.29,2025-04-15 7:00
2503.25,45762.30,2025-04-15 7:15
2503.50,45762.31,2025-04-15 7:30
2503.75,45762.32,2025-04-15 7:45
2504.00,45762.33,2025-04-15 8:00
2504.25,45762.34,2025-04-15 8:15
2504.50,45762.35,2025-04-15 8:30
2504.75,45762.36,2025-04-15 8:45
2505.00,45762.38,2025-04-15 9:00
2505.25,45762.39,2025-04-15 9:15
2505.50,45762.40,2025-04-15 9:30
2505.75,45762.41,2025-04-15 9:45
2506.00,45762.42,2025-04-15 10:00
2506.25,45762.43,2025-04-15 10:15
2506.50,45762.44,2025-04-15 10:30
2506.75,45762.45,2025-04-15 10:45
2507.00,45762.46,2025-04-15 11:00
2507.25,45762.47,2025-04-15 11:15
2507.50,45762.48,2025-04-15 11:30
2507.75,45762.49,2025-04-15 11:45
2508.00,45762.50,2025-04-15 12:00
2508.25,45762.51,2025-04-15 12:15
2508.50,45762.52,2025-04-15 12:30
2508.75,45762.53,2025-04-15 12:45
2509.00,45762.54,2025-04-15 13:00
2509.25,45762.55,2025-04-15 13:15
2509.50,45762.56,2025-04-15 13:30
2509.75,45762.57,2025-04-15 13:45
2510.00,45762.58,2025-04-15 14:00
2510.25,45762.59,2025-04-15 14:15
2510.50,45762.60,2025-04-15 14:30
2510.75,45762.61,2025-04-15 14:45
2511.00,45762.63,2025-04-15 15:00
2511.25,45762.64,2025-04-15 15:15
2511.50,45762.65,2025-04-15 15:30
2511.75,45762.66,2025-04-15 15:45
2512.00,45762.67,2025-04-15 16:00
2512.25,45762.68,2025-04-15 16:15
2512.50,45762.69,2025-04-15 16:30
2512.75,45762.70,2025-04-15 16:45
2513.00,45762.71,2025-04-15 17:00
2513.25,45762.72,2025-04-15 17:15
2513.50,45762.73,2025-04-15 17:30
2513.75,45762.74,2025-04-15 17:45
2514.00,45762.75,2025-04-15 18:00
2514.25,45762.76,2025-04-15 18:15
2514.50,45762.77,2025-04-15 18:30
2514.75,45762.78,2025-04-15 18:45
2515.00,45762.79,2025-04-15 19:00
2515.25,45762.80,2025-04-15 19:15
2515.50,45762.81,2025-04-15 19:30
2515.75,45762.82,2025-04-15 19:45
2516.00,45762.83,2025-04-15 20:00
2516.25,45762.84,2025-04-15 20:15
2516.50,45762.85,2025-04-15 20:30
2516.75,45762.86,2025-04-15 20:45
2517.00,45762.88,2025-04-15 21:00
2517.25,45762.89,2025-04-15 21:15
2517.50,45762.90,2025-04-15 21:30
2517.75,45762.91,2025-04-15 21:45
2518.00,45762.92,2025-04-15 22:00
2518.25,45762.93,2025-04-15 22:15
2518.50,45762.94,2025-04-15 22:30
2518.75,45762.95,2025-04-15 22:45
2519.00,45762.96,2025-04-15 23:00
2519.25,45762.97,2025-04-15 23:15
2519.50,45762.98,2025-04-15 23:30
2519.75,45762.99,2025-04-15 23:45
2520.00,45763.00,2025-04-16 0:00
2520.25,45763.01,2025-04-16 0:15
2520.50,45763.02,2025-04-16 0:30
2520.75,45763.03,2025-04-16 0:45
2521.00,45763.04,2025-04-16 1:00
2521.25,45763.05,2025-04-16 1:15
2521.50,45763.06,2025-04-16 1:30
2521.75,45763.07,2025-04-16 1:45
2522.00,45763.08,2025-04-16 2:00
2522.25,45763.09,2025-04-16 2:15
2522.50,45763.10,2025-04-16 2:30
2522.75,45763.11,2025-04-16 2:45
2523.00,45763.13,2025-04-16 3:00
2523.25,45763.14,2025-04-16 3:15
2523.50,45763.15,2025-04-16 3:30
2523.75,45763.16,2025-04-16 3:45
2524.00,45763.17,2025-04-16 4:00
2524.25,45763.18,2025-04-16 4:15
2524.50,45763.19,2025-04-16 4:30
2524.75,45763.20,2025-04-16 4:45
2525.00,45763.21,2025-04-16 5:00
2525.25,45763.22,2025-04-16 5:15
2525.50,45763.23,2025-04-16 5:30
2525.75,45763.24,2025-04-16 5:45
2526.00,45763.25,2025-04-16 6:00
2526.25,45763.26,2025-04-16 6:15
2526.50,45763.27,2025-04-16 6:30
2526.75,45763.28,2025-04-16 6:45
2527.00,45763.29,2025-04-16 7:00
2527.25,45763.30,2025-04-16 7:15
2527.50,45763.31,2025-04-16 7:30
2527.75,45763.32,2025-04-16 7:45
2528.00,45763.33,2025-04-16 8:00
2528.25,45763.34,2025-04-16 8:15
2528.50,45763.35,2025-04-16 8:30
2528.75,45763.36,2025-04-16 8:45
2529.00,45763.38,2025-04-16 9:00
2529.25,45763.39,2025-04-16 9:15
2529.50,45763.40,2025-04-16 9:30
2529.75,45763.41,2025-04-16 9:45
2530.00,45763.42,2025-04-16 10:00
2530.25,45763.43,2025-04-16 10:15
2530.50,45763.44,2025-04-16 10:30
2530.75,45763.45,2025-04-16 10:45
2531.00,45763.46,2025-04-16 11:00
2531.25,45763.47,2025-04-16 11:15
2531.50,45763.48,2025-04-16 11:30
2531.75,45763.49,2025-04-16 11:45
2532.00,45763.50,2025-04-16 12:00
2532.25,45763.51,2025-04-16 12:15
2532.50,45763.52,2025-04-16 12:30
2532.75,45763.53,2025-04-16 12:45
2533.00,45763.54,2025-04-16 13:00
2533.25,45763.55,2025-04-16 13:15
2533.50,45763.56,2025-04-16 13:30
2533.75,45763.57,2025-04-16 13:45
2534.00,45763.58,2025-04-16 14:00
2534.25,45763.59,2025-04-16 14:15
2534.50,45763.60,2025-04-16 14:30
2534.75,45763.61,2025-04-16 14:45
2535.00,45763.63,2025-04-16 15:00
2535.25,45763.64,2025-04-16 15:15
2535.50,45763.65,2025-04-16 15:30
2535.75,45763.66,2025-04-16 15:45
2536.00,45763.67,2025-04-16 16:00
2536.25,45763.68,2025-04-16 16:15
2536.50,45763.69,2025-04-16 16:30
2536.75,45763.70,2025-04-16 16:45
2537.00,45763.71,2025-04-16 17:00
2537.25,45763.72,2025-04-16 17:15
2537.50,45763.73,2025-04-16 17:30
2537.75,45763.74,2025-04-16 17:45
2538.00,45763.75,2025-04-16 18:00
2538.25,45763.76,2025-04-16 18:15
2538.50,45763.77,2025-04-16 18:30
2538.75,45763.78,2025-04-16 18:45
2539.00,45763.79,2025-04-16 19:00
2539.25,45763.80,2025-04-16 19:15
2539.50,45763.81,2025-04-16 19:30
2539.75,45763.82,2025-04-16 19:45
2540.00,45763.83,2025-04-16 20:00
2540.25,45763.84,2025-04-16 20:15
2540.50,45763.85,2025-04-16 20:30
2540.75,45763.86,2025-04-16 20:45
2541.00,45763.88,2025-04-16 21:00
2541.25,45763.89,2025-04-16 21:15
2541.50,45763.90,2025-04-16 21:30
2541.75,45763.91,2025-04-16 21:45
2542.00,45763.92,2025-04-16 22:00
2542.25,45763.93,2025-04-16 22:15
2542.50,45763.94,2025-04-16 22:30
2542.75,45763.95,2025-04-16 22:45
2543.00,45763.96,2025-04-16 23:00
2543.25,45763.97,2025-04-16 23:15
2543.50,45763.98,2025-04-16 23:30
2543.75,45763.99,2025-04-16 23:45
2544.00,45764.00,2025-04-17 0:00
2544.25,45764.01,2025-04-17 0:15
2544.50,45764.02,2025-04-17 0:30
2544.75,45764.03,2025-04-17 0:45
